captured_at,match_id,commence_time,home,away,bookmaker,team,odds
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,sport888,Australia,4.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,sport888,Turkey,1.67
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,sport888,Draw,3.5
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,williamhill,Australia,4.8
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,williamhill,Turkey,1.7
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,williamhill,Draw,3.6
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,mybookieag,Australia,4.8
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,mybookieag,Turkey,1.68
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,mybookieag,Draw,3.6
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_fr,Australia,4.7
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_fr,Turkey,1.68
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_fr,Draw,3.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betclic_fr,Australia,5.1
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betclic_fr,Turkey,1.7
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betclic_fr,Draw,3.78
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betsson,Australia,5.15
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betsson,Turkey,1.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betsson,Draw,3.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,gtbets,Australia,4.97
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,gtbets,Turkey,1.78
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,gtbets,Draw,3.57
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,nordicbet,Australia,5.15
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,nordicbet,Turkey,1.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,nordicbet,Draw,3.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,onexbet,Australia,5.15
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,onexbet,Turkey,1.74
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,onexbet,Draw,3.85
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betanysports,Australia,5.0
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betanysports,Turkey,1.7
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,betanysports,Draw,3.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,codere_it,Australia,5.0
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,codere_it,Turkey,1.71
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,codere_it,Draw,3.75
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_de,Australia,4.7
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_de,Turkey,1.68
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,winamax_de,Draw,3.8
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,tipico_de,Australia,5.3
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,tipico_de,Turkey,1.67
2026-06-09T21:04:29.896388+00:00,564084f52cc9f1abcc18187c168a7cdc,2026-06-14T04:00:00Z,Australia,Turkey,tipico_de,Draw,3.7
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,marathonbet,Curaçao,58.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,marathonbet,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,marathonbet,Draw,17.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betfair_ex_eu,Curaçao,50.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betfair_ex_eu,Germany,1.06
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betfair_ex_eu,Draw,24.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,everygame,Curaçao,41.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,everygame,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,everygame,Draw,17.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_fr,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_fr,Germany,1.02
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_fr,Draw,22.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Curaçao,60.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,coolbet,Draw,17.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,sport888,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,sport888,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,sport888,Draw,13.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,williamhill,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,williamhill,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,williamhill,Draw,15.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_nl,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_nl,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_nl,Draw,25.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,leovegas_se,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,leovegas_se,Germany,1.03
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,leovegas_se,Draw,20.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_se,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_se,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,unibet_se,Draw,25.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betonlineag,Curaçao,41.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betonlineag,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betonlineag,Draw,19.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,pmu_fr,Curaçao,51.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,pmu_fr,Germany,1.03
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,pmu_fr,Draw,20.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Curaçao,40.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Germany,1.03
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_fr,Draw,15.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Curaçao,48.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Germany,1.02
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betclic_fr,Draw,20.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Curaçao,75.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,betsson,Draw,18.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Curaçao,75.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Germany,1.04
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,nordicbet,Draw,18.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Curaçao,55.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,onexbet,Draw,17.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Curaçao,40.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,winamax_de,Draw,15.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Curaçao,40.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Germany,1.05
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,tipico_de,Draw,19.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Curaçao,45.0
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Germany,1.02
2026-06-09T21:04:29.896388+00:00,d79edbd6aaeb578d33e313446b18d333,2026-06-14T17:00:00Z,Germany,Curaçao,codere_it,Draw,19.0
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Japan,3.84
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Netherlands,2.02
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,marathonbet,Draw,3.62
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Japan,3.64
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Netherlands,2.09
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pinnacle,Draw,3.57
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Japan,3.75
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Netherlands,2.14
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betfair_ex_eu,Draw,3.7
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Japan,3.6
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Netherlands,2.05
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,everygame,Draw,3.5
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Japan,3.7
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Netherlands,1.97
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_fr,Draw,3.65
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Japan,3.8
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Netherlands,2.03
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,coolbet,Draw,3.7
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Japan,3.5
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Netherlands,1.95
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,sport888,Draw,3.3
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Japan,3.6
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Netherlands,2.0
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,williamhill,Draw,3.4
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Japan,3.85
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Netherlands,2.04
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_nl,Draw,3.55
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Japan,3.75
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Netherlands,2.02
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,leovegas_se,Draw,3.45
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Japan,3.85
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Netherlands,2.04
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,unibet_se,Draw,3.55
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Japan,3.73
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Netherlands,2.02
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betonlineag,Draw,3.68
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Japan,3.75
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Netherlands,2.02
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,pmu_fr,Draw,3.45
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Japan,3.5
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Netherlands,1.96
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,mybookieag,Draw,3.48
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Japan,3.45
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Netherlands,1.96
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_fr,Draw,3.65
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Japan,3.7
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Netherlands,1.98
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betclic_fr,Draw,3.65
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Japan,3.8
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Netherlands,2.05
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betsson,Draw,3.55
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Japan,3.68
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Netherlands,2.0
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,gtbets,Draw,3.59
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Japan,3.8
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Netherlands,2.05
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,nordicbet,Draw,3.55
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Japan,3.82
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Netherlands,2.04
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,onexbet,Draw,3.62
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Japan,3.55
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Netherlands,2.06
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,betanysports,Draw,3.5
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Japan,3.5
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Netherlands,1.96
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,winamax_de,Draw,3.7
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Japan,3.6
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Netherlands,2.0
2026-06-09T21:04:29.896388+00:00,32ec06abda2398ac41501c86eb9aa376,2026-06-14T20:00:00Z,Netherlands,Japan,tipico_de,Draw,3.6
2026-06-09T21:04:29.896388+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Ecuador,2.47
2026-06-09T21:04:29.896388+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Ivory Coast,3.65
2026-06-09T21:04:29.896388+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,pinnacle,Draw,2.83
2026-06-09T21:04:29.896388+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betfair_ex_eu,Ecuador,2.58
2026-06-09T21:04:29.896388+00:00,05752bb341e197001387b64f3a06b9b2,2026-06-14T23:00:00Z,Ivory Coast,Ecuador,betfair_ex_eu,Ivory Coast,3.65
